"id","country","state","city","state_code","city_code","country_code"
"952","波斯尼亚和黑塞哥维那",,"西波斯尼亚",,"FHB","BIH"
"953","波斯尼亚和黑塞哥维那",,"西黑塞哥维那",,"FZH","BIH"
"954","波斯尼亚和黑塞哥维那",,"泽尼察－多博伊",,"FZE","BIH"
"955","波斯尼亚和黑塞哥维那",,"中波斯尼亚",,"FSB","BIH"
"956","伯利兹",,"伯利兹",,"BZ","BLZ"
"957","伯利兹",,"橘园",,"OW","BLZ"
"958","伯利兹",,"卡约",,"CY","BLZ"
"959","伯利兹",,"科罗萨尔",,"CR","BLZ"
"960","伯利兹",,"斯坦港",,"SC","BLZ"
"961","伯利兹",,"托莱多",,"TO","BLZ"
"962","布基纳法索",,"巴雷",,"BAL","BFA"
"963","布基纳法索",,"巴姆",,"BAM","BFA"
"964","布基纳法索",,"巴瓦",,"BAN","BFA"
"965","布基纳法索",,"巴泽加",,"BAZ","BFA"
"966","布基纳法索",,"波尼",,"PON","BFA"
"967","布基纳法索",,"布尔古",,"BLG","BFA"
"968","布基纳法索",,"布尔基恩德",,"BOK","BFA"
"969","布基纳法索",,"布古里巴",,"BOR","BFA"
"970","布基纳法索",,"冈祖尔古",,"GAN","BFA"
"971","布基纳法索",,"古尔马",,"GOU","BFA"
"972","布基纳法索",,"济罗",,"ZIR","BFA"
"973","布基纳法索",,"卡焦戈",,"KAD","BFA"
"974","布基纳法索",,"凯内杜古",,"KEN","BFA"
"975","布基纳法索",,"科蒙加里",,"KOO","BFA"
"976","布基纳法索",,"科莫埃",,"COM","BFA"
"977","布基纳法索",,"孔皮恩加",,"KOP","BFA"
"978","布基纳法索",,"孔西",,"KOS","BFA"
"979","布基纳法索",,"库尔佩罗戈",,"KOL","BFA"
"980","布基纳法索",,"库尔维奥戈",,"KOW","BFA"
"981","布基纳法索",,"库里滕加",,"KOT","BFA"
"982","布基纳法索",,"雷拉巴",,"LER","BFA"
"983","布基纳法索",,"罗卢姆",,"LOR","BFA"
"984","布基纳法索",,"穆翁",,"MOU","BFA"
"985","布基纳法索",,"纳门滕加",,"NAM","BFA"
"986","布基纳法索",,"纳乌里",,"NAH","BFA"
"987","布基纳法索",,"纳亚拉",,"NAY","BFA"
"988","布基纳法索",,"尼亚尼亚",,"GNA","BFA"
"989","布基纳法索",,"努姆比埃尔",,"NOU","BFA"
"990","布基纳法索",,"帕索雷",,"PAS","BFA"
"991","布基纳法索",,"塞诺",,"SEN","BFA"
"992","布基纳法索",,"桑吉",,"SAG","BFA"
"993","布基纳法索",,"桑马滕加",,"SAM","BFA"
"994","布基纳法索",,"苏鲁",,"SOR","BFA"
"995","布基纳法索",,"苏姆",,"SOM","BFA"
"996","布基纳法索",,"塔波阿",,"TAP","BFA"
"997","布基纳法索",,"图伊",,"TUY","BFA"
"998","布基纳法索",,"乌埃",,"HOU","BFA"
"999","布基纳法索",,"乌布里滕加",,"OUB","BFA"
"1000","布基纳法索",,"乌达兰",,"OUD","BFA"
"1001","布基纳法索",,"锡西里",,"SIS","BFA"
"1002","布基纳法索",,"亚加",,"YAG","BFA"
"1003","布基纳法索",,"亚滕加",,"YAT","BFA"
"1004","布基纳法索",,"伊奥巴",,"IOA","BFA"
"1005","布基纳法索",,"宗德韦奥戈",,"ZOW","BFA"
"1006","布基纳法索",,"宗多马",,"ZOD","BFA"
"1007","布隆迪",,"布班扎",,"BB","BDI"
"1008","布隆迪",,"布鲁里",,"BR","BDI"
"1009","布隆迪",,"布琼布拉城市",,"BM","BDI"
"1010","布隆迪",,"布琼布拉乡村",,"BU","BDI"
"1011","布隆迪",,"恩戈齐",,"NG","BDI"
"1012","布隆迪",,"基龙多",,"KI","BDI"
"1013","布隆迪",,"基特加",,"GI","BDI"
"1014","布隆迪",,"卡鲁济",,"KR","BDI"
"1015","布隆迪",,"卡扬扎",,"KY","BDI"
"1016","布隆迪",,"坎库佐",,"CA","BDI"
"1017","布隆迪",,"鲁塔纳",,"RT","BDI"
"1018","布隆迪",,"鲁伊吉",,"RY","BDI"
"1019","布隆迪",,"马坎巴",,"MA","BDI"
"1020","布隆迪",,"穆拉姆维亚",,"MU","BDI"
"1021","布隆迪",,"穆瓦洛",,"MW","BDI"
"1022","布隆迪",,"穆因加",,"MY","BDI"
"1023","布隆迪",,"锡比托凯",,"CI","BDI"
"1024","朝鲜",,"海州",,"HAE","PRK"
"1025","朝鲜",,"惠山",,"HYE","PRK"
"1026","朝鲜",,"江界",,"KAN","PRK"
"1027","朝鲜",,"开城",,"KSN","PRK"
"1028","朝鲜",,"罗先",,"NAS","PRK"
"1029","朝鲜",,"南浦",,"NAM","PRK"
"1030","朝鲜",,"平壤",,"FNJ","PRK"
"1031","朝鲜",,"清津",,"CHO","PRK"
"1032","朝鲜",,"沙里院",,"SAR","PRK"
"1033","朝鲜",,"咸兴",,"HAM","PRK"
"1034","朝鲜",,"新义州",,"SII","PRK"
"1035","朝鲜",,"元山",,"WON","PRK"
"1036","丹麦",,"奥胡斯",,"AR","DNK"
"1037","丹麦",,"北日德兰",,"VSV","DNK"
"1038","丹麦",,"博恩霍尔姆",,"BO","DNK"
"1039","丹麦",,"菲特烈堡",,"FRE","DNK"
"1040","丹麦",,"菲茵",,"FY","DNK"
"1041","丹麦",,"哥本哈根",,"CPH","DNK"
"1042","丹麦",,"里伯",,"RIB","DNK"
"1043","丹麦",,"灵克宾",,"RKG","DNK"
"1044","丹麦",,"罗斯基勒",,"RKE","DNK"
"1045","丹麦",,"南日德兰",,"VBI","DNK"
"1046","丹麦",,"斯多斯特姆",,"ST","DNK"
"1047","丹麦",,"维堡",,"VIB","DNK"
"1048","丹麦",,"维厄勒",,"VEJ","DNK"
"1049","丹麦",,"西希兰",,"VS","DNK"
"1050","德国",,"阿恩斯贝格",,"ARN","DEU"
"1051","德国",,"爱尔福特",,"ERF","DEU"
"1052","德国",,"安斯巴格",,"ANS","DEU"
"1053","德国",,"奥格斯堡",,"AGB","DEU"
"1054","德国",,"柏林",,"BE","DEU"
"1055","德国",,"拜伊罗特",,"BYU","DEU"
"1056","德国",,"比勒费尔德",,"BFE","DEU"
"1057","德国",,"波茨坦",,"POT","DEU"
"1058","德国",,"波鸿",,"BOM","DEU"
"1059","德国",,"不来梅",,"HB","DEU"
"1060","德国",,"不伦瑞克",,"BRW","DEU"
"1061","德国",,"达姆施塔特",,"DAR","DEU"
"1062","德国",,"代特莫尔特",,"DET","DEU"
"1063","德国",,"德累斯顿",,"DRS","DEU"
"1064","德国",,"德绍",,"DES","DEU"
"1065","德国",,"杜塞尔多夫",,"DUS","DEU"
"1066","德国",,"法兰克福",,"FFO","DEU"
"1067","德国",,"弗赖堡",,"FBG","DEU"
"1068","德国",,"哈雷",,"HAE","DEU"
"1069","德国",,"汉堡",,"HH","DEU"
"1070","德国",,"汉诺威",,"HAJ","DEU"
"1071","德国",,"基尔",,"KEL","DEU"
"1072","德国",,"吉森",,"GBN","DEU"
"1073","德国",,"卡尔斯鲁厄",,"KAE","DEU"
"1074","德国",,"卡塞尔",,"KAS","DEU"
"1075","德国",,"开姆尼斯",,"CHE","DEU"
"1076","德国",,"科布伦次",,"KOB","DEU"
"1077","德国",,"科隆",,"CGN","DEU"
"1078","德国",,"莱比锡",,"LEJ","DEU"
"1079","德国",,"兰茨胡特",,"LDH","DEU"
"1080","德国",,"吕讷堡",,"LBG","DEU"
"1081","德国",,"马格德堡",,"MAG","DEU"
"1082","德国",,"曼海姆",,"MHG","DEU"
"1083","德国",,"美因兹",,"MAI","DEU"
"1084","德国",,"明斯特",,"MUN","DEU"
"1085","德国",,"慕尼黑",,"MUC","DEU"
"1086","德国",,"纽伦堡",,"NUE","DEU"
"1087","德国",,"什未林",,"SWH","DEU"
"1088","德国",,"斯图加特",,"STR","DEU"
"1089","德国",,"特里尔",,"TRI","DEU"
"1090","德国",,"威斯巴登",,"WIB","DEU"
"1091","德国",,"维尔茨堡",,"WUG","DEU"
"1092","东帝汶",,"阿伊莱乌",,"AL","TLS"
"1093","东帝汶",,"阿伊纳罗",,"AN","TLS"
"1094","东帝汶",,"埃尔梅拉",,"ER","TLS"
"1095","东帝汶",,"安贝诺",,"AM","TLS"
"1096","东帝汶",,"包考",,"BA","TLS"
"1097","东帝汶",,"博博纳罗",,"BO","TLS"
"1098","东帝汶",,"帝力",,"DI","TLS"
"1099","东帝汶",,"科瓦利马",,"KO","TLS"
"1100","东帝汶",,"劳滕",,"LA","TLS"
"1101","东帝汶",,"利基卡",,"LI","TLS"
"1102","东帝汶",,"马纳图托",,"MT","TLS"
"1103","东帝汶",,"马努法伊",,"MF","TLS"
"1104","东帝汶",,"维克克",,"VI","TLS"
"1105","多哥",,"滨海区",,"M","TGO"
"1106","多哥",,"草原区",,"S","TGO"
"1107","多哥",,"高原区",,"P","TGO"
"1108","多哥",,"卡拉区",,"K","TGO"
"1109","多哥",,"中部区",,"C","TGO"
"1110","俄罗斯",,"阿巴坎",,"ABA","RUS"
"1111","俄罗斯",,"阿尔汉格尔斯克",,"ARK","RUS"
"1112","俄罗斯",,"阿金斯科耶",,"AGI","RUS"
"1113","俄罗斯",,"阿纳德尔",,"DYR","RUS"
"1114","俄罗斯",,"阿斯特拉罕",,"AST","RUS"
"1115","俄罗斯",,"埃利斯塔",,"ESL","RUS"
"1116","俄罗斯",,"奥廖尔",,"ORL","RUS"
"1117","俄罗斯",,"奥伦堡",,"ORE","RUS"
"1118","俄罗斯",,"巴尔瑙尔",,"BAX","RUS"
"1119","俄罗斯",,"奔萨",,"PNZ","RUS"
"1120","俄罗斯",,"彼得罗巴甫洛夫斯克",,"PKC","RUS"
"1121","俄罗斯",,"彼得罗扎沃茨克",,"PES","RUS"
"1122","俄罗斯",,"彼尔姆",,"PER","RUS"
"1123","俄罗斯",,"比罗比詹",,"BBZ","RUS"
"1124","俄罗斯",,"别尔哥罗德",,"BEL","RUS"
"1125","俄罗斯",,"伯力",,"COK","RUS"
"1126","俄罗斯",,"布拉戈维申斯克",,"BQS","RUS"
"1127","俄罗斯",,"布良斯克",,"BRY","RUS"
"1128","俄罗斯",,"车里雅宾斯克",,"CHE","RUS"
"1129","俄罗斯",,"赤塔",,"CHI","RUS"
"1130","俄罗斯",,"顿河畔罗斯托夫",,"ROS","RUS"
"1131","俄罗斯",,"鄂木斯克",,"OMS","RUS"
"1132","俄罗斯",,"伏尔加格勒",,"VOG","RUS"
"1133","俄罗斯",,"弗拉基米尔",,"VMR","RUS"
"1134","俄罗斯",,"弗拉季高加索",,"VLA","RUS"
"1135","俄罗斯",,"戈尔诺－阿尔泰斯克",,"GOA","RUS"
"1136","俄罗斯",,"格罗兹尼",,"GRV","RUS"
"1137","俄罗斯",,"海参崴",,"VVO","RUS"
"1138","俄罗斯",,"汉特－曼西斯克",,"KHM","RUS"
"1139","俄罗斯",,"基洛夫",,"KIR","RUS"
"1140","俄罗斯",,"加里宁格勒",,"KGD","RUS"
"1141","俄罗斯",,"喀山",,"KZN","RUS"
"1142","俄罗斯",,"卡卢加",,"KLF","RUS"
"1143","俄罗斯",,"科斯特罗马",,"KOS","RUS"
"1144","俄罗斯",,"克拉斯诺达尔",,"KRR","RUS"
"1145","俄罗斯",,"克拉斯诺亚尔斯克",,"KYA","RUS"
"1146","俄罗斯",,"克麦罗沃",,"KEM","RUS"
"1147","俄罗斯",,"克孜勒",,"KYZ","RUS"
"1148","俄罗斯",,"库德姆卡尔",,"KUD","RUS"
"1149","俄罗斯",,"库尔干",,"KRO","RUS"
"1150","俄罗斯",,"库尔斯克",,"URS","RUS"
"1151","俄罗斯",,"利佩茨克",,"LIP","RUS"
"1152","俄罗斯",,"梁赞",,"RYA","RUS"
"1153","俄罗斯",,"马哈奇卡拉",,"MCX","RUS"
"1154","俄罗斯",,"马加丹",,"MAG","RUS"
"1155","俄罗斯",,"马加斯",,"IN","RUS"
"1156","俄罗斯",,"迈科普",,"MAY","RUS"
"1157","俄罗斯",,"摩尔曼斯克",,"MMK","RUS"
"1158","俄罗斯",,"莫斯科",,"MOW","RUS"
"1159","俄罗斯",,"纳尔奇克",,"NAL","RUS"
"1160","俄罗斯",,"纳里扬马尔",,"NNM","RUS"
"1161","俄罗斯",,"南萨哈林斯克",,"JSA","RUS"
"1162","俄罗斯",,"诺夫哥罗德",,"VUS","RUS"
"1163","俄罗斯",,"帕拉纳",,"PAL","RUS"
"1164","俄罗斯",,"普斯科夫",,"PSK","RUS"
"1165","俄罗斯",,"切博克萨雷",,"CSY","RUS"
"1166","俄罗斯",,"切尔克斯克",,"CKS","RUS"
"1167","俄罗斯",,"秋明",,"TYU","RUS"
"1168","俄罗斯",,"萨拉托夫",,"SAR","RUS"
"1169","俄罗斯",,"萨兰斯克",,"SKX","RUS"
"1170","俄罗斯",,"萨列哈尔德",,"SLY","RUS"
"1171","俄罗斯",,"萨马拉",,"SAM","RUS"
"1172","俄罗斯",,"瑟克特夫卡尔",,"SCW","RUS"
"1173","俄罗斯",,"圣彼得堡",,"SPE","RUS"
"1174","俄罗斯",,"斯摩棱斯克",,"LNX","RUS"
"1175","俄罗斯",,"斯塔夫罗波尔",,"STA","RUS"
"1176","俄罗斯",,"坦波夫",,"TAM","RUS"
"1177","俄罗斯",,"特维尔",,"TVE","RUS"
"1178","俄罗斯",,"图拉",,"TUL","RUS"
"1179","俄罗斯",,"托木斯克",,"TOM","RUS"
"1180","俄罗斯",,"沃罗涅什",,"VOR","RUS"
"1181","俄罗斯",,"沃洛格达",,"VLG","RUS"
"1182","俄罗斯",,"乌法",,"UFA","RUS"
"1183","俄罗斯",,"乌兰乌德",,"UUD","RUS"
"1184","俄罗斯",,"乌里扬诺夫斯克",,"ULY","RUS"
"1185","俄罗斯",,"乌斯季奥尔登斯基",,"UOB","RUS"
"1186","俄罗斯",,"下诺夫哥罗德",,"GOJ","RUS"
"1187","俄罗斯",,"新西伯利亚",,"NVS","RUS"
"1188","俄罗斯",,"雅库茨克",,"JAK","RUS"
"1189","俄罗斯",,"雅罗斯拉夫尔",,"JAR","RUS"
"1190","俄罗斯",,"叶卡捷林堡",,"JEK","RUS"
"1191","俄罗斯",,"伊尔库茨克",,"IKT","RUS"
"1192","俄罗斯",,"伊热夫斯克",,"IJK","RUS"
"1193","俄罗斯",,"伊万诺沃",,"IVO","RUS"
"1194","俄罗斯",,"约什卡尔奥拉",,"YOL","RUS"
"1195","厄瓜多尔",,"阿苏艾",,"A","ECU"
"1196","厄瓜多尔",,"埃尔奥罗",,"O","ECU"
"1197","厄瓜多尔",,"埃斯梅拉尔达斯",,"E","ECU"
"1198","厄瓜多尔",,"玻利瓦尔",,"B","ECU"
"1199","厄瓜多尔",,"瓜亚斯",,"G","ECU"
"1200","厄瓜多尔",,"加拉帕戈斯",,"W","ECU"
"1201","厄瓜多尔",,"卡尔奇",,"C","ECU"
"1202","厄瓜多尔",,"卡尼亚尔",,"F","ECU"
"1203","厄瓜多尔",,"科托帕希",,"X","ECU"
"1204","厄瓜多尔",,"洛哈",,"L","ECU"
"1205","厄瓜多尔",,"洛斯里奥斯",,"R","ECU"
"1206","厄瓜多尔",,"马纳比",,"M","ECU"
"1207","厄瓜多尔",,"莫罗纳－圣地亚哥",,"S","ECU"
"1208","厄瓜多尔",,"纳波，奥雷利亚纳",,"D","ECU"
"1209","厄瓜多尔",,"帕斯塔萨",,"Y","ECU"
"1210","厄瓜多尔",,"皮钦查",,"P","ECU"
"1211","厄瓜多尔",,"钦博拉索",,"H","ECU"
"1212","厄瓜多尔",,"萨莫拉－钦奇佩",,"Z","ECU"
"1213","厄瓜多尔",,"苏昆毕奥斯",,"U","ECU"
"1214","厄瓜多尔",,"通古拉瓦",,"T","ECU"
"1215","厄瓜多尔",,"因巴布拉",,"I","ECU"
"1216","厄立特里亚",,"安塞巴",,"KE","ERI"
"1217","厄立特里亚",,"北红海",,"SK","ERI"
"1218","厄立特里亚",,"加什·巴尔卡",,"BR","ERI"
"1219","厄立特里亚",,"南部",,"DE","ERI"
"1220","厄立特里亚",,"南红海",,"DK","ERI"
"1221","厄立特里亚",,"中部",,"MA","ERI"
"1222","法国",,"阿尔勒",,"ARL","FRA"
"1223","法国",,"阿雅克修",,"AJA","FRA"
"1224","法国",,"艾克斯",,"QXB","FRA"
"1225","法国",,"奥尔良",,"ORR","FRA"
"1226","法国",,"巴黎",,"PAR","FRA"
"1227","法国",,"贝桑松",,"BSN","FRA"
"1228","法国",,"第戎",,"DIJ","FRA"
"1229","法国",,"弗雷瑞斯",,"FRJ","FRA"
"1230","法国",,"卡昂",,"CFR","FRA"
"1231","法国",,"雷恩",,"RNS","FRA"
"1232","法国",,"里昂",,"LIO","FRA"
"1233","法国",,"里尔",,"LLE","FRA"
"1234","法国",,"利摩日",,"LIG","FRA"
"1235","法国",,"鲁昂",,"URO","FRA"
"1236","法国",,"马赛",,"MRS","FRA"
"1237","法国",,"梅斯",,"MZM","FRA"
"1238","法国",,"蒙彼利埃",,"MPL","FRA"
"1239","法国",,"南特",,"NTE","FRA"
"1240","法国",,"尼斯",,"NCE","FRA"
"1241","法国",,"沙隆",,"CSM","FRA"
"1242","法国",,"图卢兹",,"TLS","FRA"
"1243","法国",,"瓦朗斯",,"VAA","FRA"
"1244","法国",,"亚眠",,"AMI","FRA"
"1245","菲律宾",,"达沃",,"DOR","PHL"
"1246","菲律宾",,"卡卢坎",,"CAO","PHL"
"1247","菲律宾",,"马尼拉",,"MNL","PHL"
"1248","菲律宾",,"宿务",,"CEB","PHL"
"1249","芬兰",,"埃斯波",,"ESP","FIN"
"1250","芬兰",,"奥卢",,"OLU","FIN"
"1251","芬兰",,"波里",,"POR","FIN"
"1252","芬兰",,"博尔沃",,"PRV","FIN"
"1253","芬兰",,"海门林纳",,"HMY","FIN"
"1254","芬兰",,"赫尔辛基",,"HEL","FIN"
"1255","芬兰",,"卡亚尼",,"KAJ","FIN"
"1256","芬兰",,"科科拉",,"KOK","FIN"
"1257","芬兰",,"科特卡",,"KTK","FIN"
"1258","芬兰",,"库奥皮奥",,"KUO","FIN"
"1259","芬兰",,"拉赫蒂",,"LHI","FIN"
"1260","芬兰",,"拉彭兰塔",,"LPP","FIN"
"1261","芬兰",,"罗瓦涅米",,"RVN","FIN"
"1262","芬兰",,"玛丽港",,"MHQ","FIN"
"1263","芬兰",,"米凯利",,"MIK","FIN"
"1264","芬兰",,"坦佩雷",,"TMP","FIN"
"1265","芬兰",,"图尔库",,"TKU","FIN"
"1266","芬兰",,"瓦萨",,"VAA","FIN"
"1267","芬兰",,"万塔",,"VAT","FIN"
"1268","芬兰",,"约恩苏",,"JOE","FIN"
"1269","佛得角",,"保尔",,"PA","CPV"
"1270","佛得角",,"波多诺伏",,"PN","CPV"
"1271","佛得角",,"博阿维斯塔岛",,"BV","CPV"
"1272","佛得角",,"布拉瓦岛",,"BR","CPV"
"1273","佛得角",,"大里贝拉",,"RG","CPV"
"1274","佛得角",,"福古岛",,"FO","CPV"
"1275","佛得角",,"马尤岛",,"MA","CPV"
"1276","佛得角",,"莫斯特罗",,"MO","CPV"
"1277","佛得角",,"普拉亚",,"PR","CPV"
"1278","佛得角",,"萨尔岛",,"SL","CPV"
"1279","佛得角",,"圣安唐岛",,"SA","CPV"
"1280","佛得角",,"圣地亚哥岛",,"IA","CPV"
"1281","佛得角",,"圣多明戈",,"SD","CPV"
"1282","佛得角",,"圣菲利普",,"SF","CPV"
"1283","佛得角",,"圣卡塔琳娜",,"CA","CPV"
"1284","佛得角",,"圣克鲁斯",,"CR","CPV"
"1285","佛得角",,"圣米戈尔",,"SM","CPV"
"1286","佛得角",,"圣尼古拉岛",,"SN","CPV"
"1287","佛得角",,"圣维森特岛",,"SV","CPV"
"1288","佛得角",,"塔拉法尔",,"TA","CPV"
"1289","哥伦比亚",,"阿劳卡",,"ARA","COL"
"1290","哥伦比亚",,"安提奥基亚",,"ANT","COL"
"1291","哥伦比亚",,"北桑坦德",,"NDS","COL"
"1292","哥伦比亚",,"波哥大首都区",,"BDC","COL"
"1293","哥伦比亚",,"博利瓦尔",,"BOL","COL"
"1294","哥伦比亚",,"博亚卡",,"BOY","COL"
"1295","哥伦比亚",,"大西洋",,"ATL","COL"
"1296","哥伦比亚",,"瓜维亚雷",,"GVR","COL"
"1297","哥伦比亚",,"瓜希拉",,"GJR","COL"
"1298","哥伦比亚",,"瓜伊尼亚",,"GNA","COL"
"1299","哥伦比亚",,"金迪奥",,"QUI","COL"
"1300","哥伦比亚",,"卡尔达斯",,"CAL","COL"
"1301","哥伦比亚",,"卡克塔",,"CAQ","COL"
"1302","哥伦比亚",,"卡萨纳雷",,"CAS","COL"
"1303","哥伦比亚",,"考卡",,"CAU","COL"
"1304","哥伦比亚",,"考卡山谷",,"VDC","COL"
"1305","哥伦比亚",,"科尔多巴",,"COR","COL"
"1306","哥伦比亚",,"昆迪纳马卡",,"CAM","COL"
"1307","哥伦比亚",,"利萨拉尔达",,"RIS","COL"
"1308","哥伦比亚",,"马格达雷那",,"MAG","COL"
"1309","哥伦比亚",,"梅塔",,"MET","COL"
"1310","哥伦比亚",,"纳里尼奥",,"NAR","COL"
"1311","哥伦比亚",,"普图马约",,"PUT","COL"
"1312","哥伦比亚",,"乔科",,"CHO","COL"
"1313","哥伦比亚",,"塞萨尔",,"CES","COL"
"1314","哥伦比亚",,"桑坦德",,"SAN","COL"
"1315","哥伦比亚",,"圣安德烈斯-普罗维登西亚",,"SAP","COL"
"1316","哥伦比亚",,"苏克雷",,"SUC","COL"
"1317","哥伦比亚",,"托利马",,"TOL","COL"
"1318","哥伦比亚",,"维查达",,"VIC","COL"
"1319","哥伦比亚",,"沃佩斯",,"VAU","COL"
"1320","哥伦比亚",,"乌伊拉",,"HUI","COL"
"1321","哥伦比亚",,"亚马孙",,"AMZ","COL"
"1322","哥斯达黎加",,"阿拉胡埃拉",,"A","CRI"
"1323","哥斯达黎加",,"埃雷迪亚",,"H","CRI"
"1324","哥斯达黎加",,"瓜纳卡斯特",,"G","CRI"
"1325","哥斯达黎加",,"卡塔戈",,"C","CRI"
"1326","哥斯达黎加",,"利蒙",,"L","CRI"
"1327","哥斯达黎加",,"蓬塔雷纳斯",,"P","CRI"
"1328","哥斯达黎加",,"圣何塞",,"SJ","CRI"
"1329","古巴",,"奥尔金",,"11","CUB"
"1330","古巴",,"比那尔德里奥",,"1","CUB"
"1331","古巴",,"比亚克拉拉",,"5","CUB"
"1332","古巴",,"格拉玛",,"12","CUB"
"1333","古巴",,"关塔那摩",,"14","CUB"
"1334","古巴",,"哈瓦那",,"2","CUB"
"1335","古巴",,"哈瓦那城",,"3","CUB"
"1336","古巴",,"卡马圭",,"9","CUB"
"1337","古巴",,"拉斯图纳斯",,"10","CUB"
"1338","古巴",,"马坦萨斯",,"4","CUB"
"1339","古巴",,"马亚里",,"MAY","CUB"
"1340","古巴",,"曼萨尼罗",,"MZO","CUB"
"1341","古巴",,"青年岛特区",,"99","CUB"
"1342","古巴",,"圣地亚哥",,"13","CUB"
"1343","古巴",,"圣斯皮里图斯",,"7","CUB"
"1344","古巴",,"西恩富戈斯",,"6","CUB"
"1345","古巴",,"谢戈德阿维拉",,"8","CUB"
"1346","圭亚那",,"埃塞奎博群岛-西德梅拉拉",,"EW","GUY"
"1347","圭亚那",,"巴里马-瓦伊尼",,"BW","GUY"
"1348","圭亚那",,"波默伦-苏佩纳姆",,"PM","GUY"
"1349","圭亚那",,"波塔罗-锡帕鲁尼",,"PI","GUY"
"1350","圭亚那",,"德梅拉拉-马海卡",,"DM","GUY"
"1351","圭亚那",,"东伯比斯-科兰太因",,"EC","GUY"
"1352","圭亚那",,"库尤尼-马扎鲁尼",,"CM","GUY"
"1353","圭亚那",,"马海卡-伯比斯",,"MB","GUY"
"1354","圭亚那",,"上德梅拉拉-伯比斯",,"UD","GUY"
"1355","圭亚那",,"上塔库图-上埃塞奎博",,"UT","GUY"
"1356","哈萨克斯坦",,"阿尔卡累克",,"AYK","KAZ"
"1357","哈萨克斯坦",,"阿克莫拉",,"AKM","KAZ"
"1358","哈萨克斯坦",,"阿克苏",,"AKS","KAZ"
"1359","哈萨克斯坦",,"阿克托别",,"AKT","KAZ"
"1360","哈萨克斯坦",,"阿拉木图",,"ALA","KAZ"
"1361","哈萨克斯坦",,"阿雷斯",,"ARY","KAZ"
"1362","哈萨克斯坦",,"阿斯塔纳市",,"AST","KAZ"
"1363","哈萨克斯坦",,"阿特劳",,"ATY","KAZ"
"1364","哈萨克斯坦",,"埃基巴斯图兹",,"EKB","KAZ"
"1365","哈萨克斯坦",,"巴尔喀什",,"BXH","KAZ"
"1366","哈萨克斯坦",,"巴甫洛达尔",,"PAV","KAZ"
"1367","哈萨克斯坦",,"北哈萨克斯坦",,"SEV","KAZ"
"1368","哈萨克斯坦",,"东哈萨克斯坦",,"VOS","KAZ"
"1369","哈萨克斯坦",,"济良诺夫斯克",,"ZYR","KAZ"
"1370","哈萨克斯坦",,"江布尔",,"DMB","KAZ"
"1371","哈萨克斯坦",,"杰兹卡兹甘",,"DZH","KAZ"
"1372","哈萨克斯坦",,"卡拉干达",,"KAR","KAZ"
"1373","哈萨克斯坦",,"卡拉扎尔",,"KZO","KAZ"
"1374","哈萨克斯坦",,"卡普恰盖",,"KAP","KAZ"
"1375","哈萨克斯坦",,"科斯塔奈",,"KST","KAZ"
"1376","哈萨克斯坦",,"克孜勒奥尔达",,"KZY","KAZ"
"1377","哈萨克斯坦",,"肯套",,"KEN","KAZ"
"1378","哈萨克斯坦",,"库尔恰托夫",,"KUR","KAZ"
"1379","哈萨克斯坦",,"利萨科夫斯克",,"LKK","KAZ"
"1380","哈萨克斯坦",,"列宁诺戈尔斯克",,"LEN","KAZ"
"1381","哈萨克斯坦",,"鲁德内",,"RUD","KAZ"
"1382","哈萨克斯坦",,"曼格斯套",,"MAN","KAZ"
"1383","哈萨克斯坦",,"南哈萨克斯坦",,"KGT","KAZ"
"1384","哈萨克斯坦",,"萨兰",,"SAR","KAZ"
"1385","哈萨克斯坦",,"塞梅伊",,"SEM","KAZ"
"1386","哈萨克斯坦",,"沙赫京斯克",,"SAK","KAZ"
"1387","哈萨克斯坦",,"斯捷普诺戈尔斯克",,"STE","KAZ"
"1388","哈萨克斯坦",,"铁克利",,"TEK","KAZ"
"1389","哈萨克斯坦",,"铁米尔套",,"TEM","KAZ"
"1390","哈萨克斯坦",,"突厥斯坦",,"TUR","KAZ"
"1391","哈萨克斯坦",,"西哈萨克斯坦",,"ZAP","KAZ"
"1392","哈萨克斯坦",,"扎纳奥津",,"ZHA","KAZ"
"1393","韩国","大邱","达城郡","27","DSG","KOR"
"1394","韩国","大邱","大邱","27","TAE","KOR"
"1395","韩国","大邱","寿城区","27","SUS","KOR"
"1396","韩国","江原道","春川市","42","CHC","KOR"
"1397","韩国","江原道","东海市","42","TGH","KOR"
"1398","韩国","江原道","高城郡","42","GSG","KOR"
"1399","韩国","江原道","横城郡","42","HSG","KOR"
"1400","韩国","江原道","洪川郡","42","HCN","KOR"
"1401","韩国","江原道","华川郡","42","HCH","KOR"
"1402","韩国","江原道","江陵市","42","KAG","KOR"
"1403","韩国","江原道","旌善郡","42","JSE","KOR"
"1404","韩国","江原道","麟蹄郡","42","IJE","KOR"
"1405","韩国","江原道","宁越郡","42","YWL","KOR"
"1406","韩国","江原道","平昌郡","42","POG","KOR"
"1407","韩国","江原道","三陟市","42","SUK","KOR"
"1408","韩国","江原道","束草市","42","SHO","KOR"
"1409","韩国","江原道","太白市","42","TBK","KOR"
"1410","韩国","江原道","铁原郡","42","CWN","KOR"
"1411","韩国","江原道","襄阳郡","42","YNY","KOR"
"1412","韩国","江原道","杨口郡","42","YGU","KOR"
"1413","韩国","江原道","原州市","42","WJU","KOR"
